"rules" "support" "confidence" "coverage" "lift" "count"
"659" "{Kuas Makeup ,Shampo Biasa} => {Tas Travel}" 0.0072463768115942 0.555555555555556 0.0130434782608696 2.51531058617673 25
"1393" "{Hair Tonic,Tas Ransel Mini} => {Dompet Card Holder}" 0.00521739130434783 0.5625 0.00927536231884058 2.51376295336788 18
"2661" "{Baju Renang Pria Dewasa,Celana Jogger Casual} => {Tas Travel}" 0.0191304347826087 0.554621848739496 0.0344927536231884 2.51108317342685 66
"979" "{Baju Kemeja Putih,Tas Tangan} => {Cover Koper}" 0.00869565217391304 0.789473684210526 0.0110144927536232 2.50799651061355 30
"2607" "{Baju Renang Pria Dewasa,Tali Pinggang Anak} => {Wedges Hitam}" 0.00840579710144928 0.617021276595745 0.0136231884057971 2.5073302759191 29
"28" "{Atasan Baju Belang} => {Tas Travel}" 0.00898550724637681 0.553571428571429 0.016231884057971 2.50632733408324 31
"1808" "{Sepatu Sekolah Hitam W,Tas Ransel Mini} => {Sepatu Sandal Anak}" 0.00782608695652174 0.771428571428571 0.0101449275362319 2.50605326876513 27
"1698" "{Baju Batik Wanita,Sunblock Cream} => {Hair and Scalp}" 0.0118840579710145 0.506172839506173 0.0234782608695652 2.50185715801762 41
"1143" "{Celana Panjang Format Hitam,Shampo Anti Dandruff} => {Baju Batik Wanita}" 0.00550724637681159 0.95 0.00579710144927536 2.49809451219512 19
"1155" "{Celana Panjang Format Hitam,Flat Shoes Ballerina} => {Baju Batik Wanita}" 0.00550724637681159 0.95 0.00579710144927536 2.49809451219512 19
"840" "{Baju Kaos Anak - Superheroes,Tas Tangan} => {Cover Koper}" 0.00318840579710145 0.785714285714286 0.00405797101449275 2.49605367008682 11
"978" "{Celana Jogger Casual,Tas Tangan} => {Cover Koper}" 0.0063768115942029 0.785714285714286 0.00811594202898551 2.49605367008682 22
"1877" "{Sepatu Sekolah Hitam W,Wedges Hitam} => {Sepatu Sandal Anak}" 0.00956521739130435 0.767441860465116 0.012463768115942 2.49310208908159 33
"1783" "{Sepatu Sekolah Hitam W,Tas Pinggang Wanita} => {Sepatu Sandal Anak}" 0.00753623188405797 0.764705882352941 0.00985507246376812 2.48421402459289 26
"292" "{Baju Batik Wanita,Tas Sekolah Anak Perempuan} => {Wedges Hitam}" 0.00318840579710145 0.611111111111111 0.00521739130434783 2.48331370239497 11
"778" "{Baju Renang Anak Perempuan,Hair Dryer} => {Dompet Card Holder}" 0.00434782608695652 0.555555555555556 0.00782608695652174 2.48272884283247 15
"468" "{Tali Pinggang Gesper Pria,Tas Kulit Selempang} => {Celana Jeans Sobek Wanita}" 0.00347826086956522 0.6 0.00579710144927536 2.48201438848921 12
"3188" "{Baju Kaos Anak - Superheroes,Serum Vitamin} => {Sepatu Sandal Anak}" 0.0542028985507246 0.763265306122449 0.0710144927536232 2.47953418655598 187
"599" "{Kuas Makeup ,Minyak Rambut} => {Baju Kemeja Putih}" 0.0133333333333333 0.901960784313726 0.0147826086956522 2.47949378954769 46
"2641" "{Baju Renang Pria Dewasa,Celana Pendek Casual} => {Wedges Hitam}" 0.0104347826086957 0.610169491525424 0.0171014492753623 2.47948733305384 36
"1764" "{Kaos,Sepatu Sekolah Hitam W} => {Sepatu Sandal Anak}" 0.00463768115942029 0.761904761904762 0.00608695652173913 2.47511433952112 16
"2336" "{Celana Tactical ,Koper Fiber} => {Sepatu Sandal Anak}" 0.00927536231884058 0.761904761904762 0.0121739130434783 2.47511433952112 32
"3223" "{Baju Kaos Anak - Karakter Kartun,Shampo Anti Dandruff} => {Celana Pendek Jeans}" 0.00927536231884058 0.581818181818182 0.0159420289855072 2.47505884990472 32
"1531" "{Obat Penumbuh Rambut,Sepatu Sport merk Y} => {Hair and Scalp}" 0.00492753623188406 0.5 0.00985507246376812 2.47134670487106 17
"1538" "{Obat Penumbuh Rambut,Shampo Anti Dandruff} => {Hair and Scalp}" 0.0063768115942029 0.5 0.0127536231884058 2.47134670487106 22
"1558" "{Flat Shoes Ballerina,Obat Penumbuh Rambut} => {Hair and Scalp}" 0.00463768115942029 0.5 0.00927536231884058 2.47134670487106 16
"1649" "{Atasan Kaos Putih,Sunblock Cream} => {Hair and Scalp}" 0.00376811594202899 0.5 0.00753623188405797 2.47134670487106 13
"1668" "{Sunblock Cream,Tali Pinggang Anak} => {Hair and Scalp}" 0.00405797101449275 0.5 0.00811594202898551 2.47134670487106 14
"925" "{Celana Tactical ,Tas Tangan} => {Cover Koper}" 0.00405797101449275 0.777777777777778 0.00521739130434783 2.47084100675261 14
"2839" "{Blouse Denim,Dompet Kulit Pria} => {Dompet Card Holder}" 0.0168115942028986 0.552380952380952 0.0304347826086956 2.46854182087343 58
"1788" "{Sepatu Sekolah Hitam W,Sepatu Sport merk Y} => {Sepatu Sandal Anak}" 0.0063768115942029 0.758620689655172 0.00840579710144928 2.46444574323008 22
"1367" "{Baju Renang Wanita Dewasa,Hair Tonic} => {Celana Jogger Casual}" 0.0173913043478261 0.810810810810811 0.0214492753623188 2.46240959269128 60
"1654" "{Kaos,Sunblock Cream} => {Dompet Flip Cover}" 0.00405797101449275 0.56 0.0072463768115942 2.46114649681529 14
"178" "{Baju Renang Pria Anak-anak,Jeans Jumbo} => {Baju Kemeja Putih}" 0.00492753623188406 0.894736842105263 0.00550724637681159 2.45963514363598 17
"940" "{Hair Dryer,Tas Tangan} => {Dompet Card Holder}" 0.00318840579710145 0.55 0.00579710144927536 2.45790155440415 11
"4363" "{Tali Pinggang Gesper Pria,Wedges Hitam} => {Celana Jeans Sobek Wanita}" 0.0457971014492754 0.593984962406015 0.0771014492753623 2.45713203872992 158
"282" "{Celana Pendek Casual,Tas Sekolah Anak Perempuan} => {Tali Pinggang Gesper Pria}" 0.0072463768115942 0.714285714285714 0.0101449275362319 2.45691496937758 25
"2640" "{Baju Renang Pria Dewasa,Celana Pendek Casual} => {Tas Travel}" 0.00927536231884058 0.542372881355932 0.0171014492753623 2.45562525023355 32
"2436" "{Baju Kaos Olahraga,Baju Renang Pria Dewasa} => {Tas Travel}" 0.00376811594202899 0.541666666666667 0.00695652173913044 2.45242782152231 13
"2594" "{Baju Renang Pria Dewasa,Celana Pendek Green/Hijau} => {Tas Travel}" 0.00376811594202899 0.541666666666667 0.00695652173913044 2.45242782152231 13
"3003" "{Baju Renang Wanita Dewasa,Gembok Koper} => {Tas Travel}" 0.00753623188405797 0.541666666666667 0.0139130434782609 2.45242782152231 26
"305" "{Dompet Card Holder,Dompet Unisex} => {Baju Batik Wanita}" 0.00376811594202899 0.928571428571429 0.00405797101449275 2.44174651567944 13
"322" "{Dompet Unisex,Hair Dryer} => {Baju Batik Wanita}" 0.0150724637681159 0.928571428571429 0.016231884057971 2.44174651567944 52
"288" "{Serum Vitamin,Tas Sekolah Anak Perempuan} => {Dompet Flip Cover}" 0.00434782608695652 0.555555555555556 0.00782608695652174 2.4416135881104 15
"1705" "{Serum Vitamin,Sunblock Cream} => {Tas Travel}" 0.02 0.5390625 0.0371014492753623 2.44063730314961 69
"2604" "{Baju Renang Pria Dewasa,Sepatu Sport merk Y} => {Tas Travel}" 0.00608695652173913 0.538461538461538 0.011304347826087 2.43791641429437 21
"1211" "{Cream Whitening,Sepatu Sekolah Hitam W} => {Sepatu Sandal Anak}" 0.00347826086956522 0.75 0.00463768115942029 2.4364406779661 12
"3860" "{Blouse Denim,Shampo Anti Dandruff} => {Dompet Card Holder}" 0.0194202898550725 0.544715447154472 0.0356521739130435 2.43428535321623 67
"2" "{Stripe Pants} => {Hair Dryer}" 0.00318840579710145 0.578947368421053 0.00550724637681159 2.43284825950381 11
"678" "{Kuas Makeup ,Sepatu Sport merk Z} => {Hair Dryer}" 0.00318840579710145 0.578947368421053 0.00550724637681159 2.43284825950381 11
"2632" "{Baju Renang Pria Dewasa,Celana Tactical } => {Tas Travel}" 0.00840579710144928 0.537037037037037 0.0156521739130435 2.43146689997084 29
"2234" "{Baju Renang Pria Dewasa,Koper Fiber} => {Celana Jogger Casual}" 0.00463768115942029 0.8 0.00579710144927536 2.42957746478873 16
"2660" "{Baju Renang Pria Dewasa,Cover Koper} => {Tas Travel}" 0.0127536231884058 0.536585365853659 0.023768115942029 2.4294219320146 44
"1127" "{Celana Panjang Format Hitam,Kaos} => {Baju Batik Wanita}" 0.00347826086956522 0.923076923076923 0.00376811594202899 2.42729831144465 12
"3875" "{Shampo Anti Dandruff,Wedges Hitam} => {Celana Pendek Jeans}" 0.0176811594202899 0.570093457943925 0.0310144927536232 2.42518178780091 61
"1157" "{Celana Panjang Format Hitam,Celana Pendek Casual} => {Baju Batik Wanita}" 0.00666666666666667 0.92 0.0072463768115942 2.41920731707317 23
"1436" "{Hair and Scalp,Hair Tonic} => {Dompet Flip Cover}" 0.0063768115942029 0.55 0.0115942028985507 2.4171974522293 22
"1824" "{Flat Shoes Ballerina,Sepatu Sekolah Hitam W} => {Sepatu Sandal Anak}" 0.00840579710144928 0.743589743589744 0.011304347826087 2.41561639866725 29
"1129" "{Celana Panjang Format Hitam,Celana Pendek Green/Hijau} => {Baju Batik Wanita}" 0.00318840579710145 0.916666666666667 0.00347826086956522 2.41044207317073 11
"4014" "{Celana Jeans Sobek Wanita,Tank Top} => {Tas Travel}" 0.0217391304347826 0.531914893617021 0.0408695652173913 2.40827609314793 75
"255" "{Atasan Baju Belang,Shampo Biasa} => {Tas Travel}" 0.00492753623188406 0.53125 0.00927536231884058 2.4052657480315 17
"1234" "{Baju Kaos Anak - Karakter Kartun,Cream Whitening} => {Baju Batik Wanita}" 0.0278260869565217 0.914285714285714 0.0304347826086957 2.40418118466899 96
"3992" "{Celana Jogger Casual,Tas Ransel Mini} => {Sepatu Sport merk Z}" 0.0371014492753623 0.618357487922705 0.06 2.4024024024024 128
"682" "{Baju Batik Wanita,Kuas Makeup } => {Hair Dryer}" 0.00579710144927536 0.571428571428571 0.0101449275362319 2.40125282756221 20
"2893" "{Baju Renang Wanita Dewasa,Minyak Rambut} => {Dompet Flip Cover}" 0.00695652173913044 0.545454545454545 0.0127536231884058 2.39722061378112 24
"4020" "{Cover Koper,Tank Top} => {Celana Pendek Jeans}" 0.04 0.563265306122449 0.0710144927536232 2.39613477943582 138
"3986" "{Hair Dryer,Tas Ransel Mini} => {Sepatu Sport merk Z}" 0.0307246376811594 0.616279069767442 0.0498550724637681 2.39432746700189 106
"1982" "{Sepatu Kulit Casual,Sweater Top Panjang} => {Hair Dryer}" 0.0072463768115942 0.568181818181818 0.0127536231884058 2.38760934558742 25
"1889" "{Cover Koper,Sepatu Sekolah Hitam W} => {Sepatu Sandal Anak}" 0.0104347826086957 0.73469387755102 0.0142028985507246 2.38671739882394 36
"2270" "{Atasan Kaos Putih,Koper Fiber} => {Celana Jogger Casual}" 0.0063768115942029 0.785714285714286 0.00811594202898551 2.38619215291751 22
"2659" "{Baju Renang Pria Dewasa,Sepatu Sandal Anak} => {Tas Travel}" 0.011304347826087 0.527027027027027 0.0214492753623188 2.38614598850819 39
"2591" "{Baju Renang Pria Dewasa,Tas Sekolah Anak Laki-laki} => {Tas Travel}" 0.00579710144927536 0.526315789473684 0.0110144927536232 2.38292581848322 20
"1778" "{Baju Renang Wanita Dewasa,Sepatu Sekolah Hitam W} => {Sepatu Sandal Anak}" 0.0063768115942029 0.733333333333333 0.00869565217391304 2.38229755178908 22
"2258" "{Baju Kaos Anak - Superheroes,Koper Fiber} => {Sepatu Sandal Anak}" 0.0063768115942029 0.733333333333333 0.00869565217391304 2.38229755178908 22
"2663" "{Baju Batik Wanita,Baju Renang Pria Dewasa} => {Tas Travel}" 0.0147826086956522 0.525773195876289 0.0281159420289855 2.38046919392808 51
"2000" "{Dompet Card Holder,Sepatu Kulit Casual} => {Hair Dryer}" 0.00869565217391304 0.566037735849057 0.0153623188405797 2.3785994990003 30
"3869" "{Shampo Anti Dandruff,Tas Travel} => {Celana Pendek Jeans}" 0.0150724637681159 0.559139784946237 0.0269565217391304 2.37858478183048 52
"3373" "{Celana Pendek Green/Hijau,Jeans Jumbo} => {Cover Koper}" 0.0257971014492754 0.747899159663866 0.0344927536231884 2.37592274478852 89
"2913" "{Minyak Rambut,Tas Ransel Mini} => {Sepatu Sport merk Z}" 0.00956521739130435 0.611111111111111 0.0156521739130435 2.37424924924925 33
"188" "{Baju Renang Pria Anak-anak,Celana Jeans Sobek Wanita} => {Baju Kemeja Putih}" 0.00550724637681159 0.863636363636364 0.0063768115942029 2.37413980441869 19
"1225" "{Baju Kaos Anak - Superheroes,Cream Whitening} => {Baju Kemeja Putih}" 0.0110144927536232 0.863636363636364 0.0127536231884058 2.37413980441869 38
"1194" "{Celana Panjang Format Hitam,Cover Koper} => {Baju Batik Wanita}" 0.0107246376811594 0.902439024390244 0.0118840579710145 2.37302944675788 37
"253" "{Atasan Baju Belang,Sepatu Sandal Anak} => {Tas Travel}" 0.00318840579710145 0.523809523809524 0.00608695652173913 2.37157855268092 11
"2417" "{Koper Fiber,Shampo Biasa} => {Sepatu Sandal Anak}" 0.0501449275362319 0.729957805907173 0.068695652173913 2.37133185534816 173
"3465" "{Baju Batik Wanita,Kaos} => {Celana Pendek Jeans}" 0.0295652173913043 0.557377049180328 0.0530434782608696 2.3710860908411 102
"1637" "{Dompet Kulit Pria,Sunblock Cream} => {Wedges Hitam}" 0.00608695652173913 0.583333333333333 0.0104347826086957 2.37043580683157 21
"3841" "{Shampo Anti Dandruff,Tank Top} => {Celana Pendek Jeans}" 0.0127536231884058 0.556962025316456 0.0228985507246377 2.36932057625373 44
"3294" "{Atasan Kaos Putih,Baju Renang Wanita Dewasa} => {Tas Travel}" 0.00666666666666667 0.522727272727273 0.0127536231884058 2.36667859699356 23
"1265" "{Celana Tactical ,Cream Whitening} => {Wedges Hitam}" 0.011304347826087 0.582089552238806 0.0194202898550725 2.36538157270186 39
"2333" "{Koper Fiber,Tank Top} => {Celana Jeans Sobek Wanita}" 0.0104347826086957 0.571428571428571 0.0182608695652174 2.36382322713258 36
"2847" "{Dompet Kulit Pria,Tas Travel} => {Celana Jeans Sobek Wanita}" 0.0127536231884058 0.571428571428571 0.0223188405797101 2.36382322713258 44
"94" "{Baju Renang Pria Dewasa} => {Wedges Hitam}" 0.0527536231884058 0.5814696485623 0.0907246376811594 2.36286252949345 182
"1798" "{Sepatu Sekolah Hitam W,Shampo Anti Dandruff} => {Sepatu Sandal Anak}" 0.00927536231884058 0.727272727272727 0.0127536231884058 2.36260914227016 32
"2600" "{Baju Renang Pria Dewasa,Baju Renang Wanita Dewasa} => {Wedges Hitam}" 0.0072463768115942 0.581395348837209 0.012463768115942 2.36256060481551 25
"759" "{Baju Renang Anak Perempuan,Tas Waist Bag} => {Tas Travel}" 0.00347826086956522 0.521739130434783 0.00666666666666667 2.36220472440945 12
"1170" "{Celana Panjang Format Hitam,Tas Travel} => {Baju Batik Wanita}" 0.00753623188405797 0.896551724137931 0.00840579710144928 2.35754835996636 26
"3848" "{Shampo Anti Dandruff,Sweater Top Panjang} => {Celana Pendek Jeans}" 0.0118840579710145 0.554054054054054 0.0214492753623188 2.3569500449895 41
"194" "{Baju Renang Pria Anak-anak,Celana Jogger Casual} => {Baju Kemeja Putih}" 0.00521739130434783 0.857142857142857 0.00608695652173913 2.3562891291975 18
"1098" "{Celana Panjang Format Hitam,Dompet Kulit Pria} => {Baju Batik Wanita}" 0.00492753623188406 0.894736842105263 0.00550724637681159 2.35277599486521 17
"2638" "{Baju Renang Pria Dewasa,Flat Shoes Ballerina} => {Tas Travel}" 0.00811594202898551 0.518518518518518 0.0156521739130435 2.34762321376495 28
"2555" "{Baju Kaos Anak - Superheroes,Baju Renang Pria Dewasa} => {Tas Travel}" 0.00434782608695652 0.517241379310345 0.00840579710144928 2.34184089057833 15
"1952" "{Baju Renang Wanita Dewasa,Sepatu Kulit Casual} => {Dompet Card Holder}" 0.00318840579710145 0.523809523809524 0.00608695652173913 2.34085862324204 11
"1012" "{Shampo Anti Dandruff,Tas Makeup} => {Celana Pendek Jeans}" 0.00318840579710145 0.55 0.00579710144927536 2.33970406905056 11
"994" "{Baju Kaos Anak - Superheroes,Tas Makeup} => {Baju Batik Wanita}" 0.00463768115942029 0.888888888888889 0.00521739130434783 2.33739837398374 16
"3185" "{Baju Kaos Anak - Superheroes,Baju Kemeja Putih} => {Sepatu Sandal Anak}" 0.0518840579710145 0.718875502008032 0.0721739130434783 2.33533002064756 179
"684" "{Kuas Makeup ,Shampo Biasa} => {Hair Dryer}" 0.0072463768115942 0.555555555555556 0.0130434782608696 2.33455136012992 25
"720" "{Baju Renang Anak Perempuan,Tas Makeup} => {Tas Travel}" 0.0101449275362319 0.514705882352941 0.0197101449275362 2.33036127836962 35
"3011" "{Gembok Koper,Sepatu Sport merk Y} => {Tas Travel}" 0.00521739130434783 0.514285714285714 0.0101449275362319 2.32845894263217 18
"1514" "{Jeans Jumbo,Obat Penumbuh Rambut} => {Celana Jeans Sobek Wanita}" 0.00782608695652174 0.5625 0.0139130434782609 2.32688848920863 27
"286" "{Dompet Flip Cover,Tas Sekolah Anak Perempuan} => {Tali Pinggang Gesper Pria}" 0.00666666666666667 0.676470588235294 0.00985507246376812 2.32684300041053 23
"2944" "{Baju Batik Wanita,Minyak Rambut} => {Dompet Flip Cover}" 0.0234782608695652 0.529411764705882 0.0443478260869565 2.3267141251405 81
"2715" "{Dompet STNK Gantungan,Kaos} => {Celana Pendek Jeans}" 0.0101449275362319 0.546875 0.0185507246376812 2.32641029593095 35
"1152" "{Celana Panjang Format Hitam,Celana Tactical } => {Baju Batik Wanita}" 0.00666666666666667 0.884615384615385 0.00753623188405797 2.32616088180113 23
"3772" "{Shampo Anti Dandruff,Tali Pinggang Anak} => {Celana Pendek Jeans}" 0.0118840579710145 0.546666666666667 0.0217391304347826 2.32552404438964 41
"2561" "{Baju Kaos Anak - Karakter Kartun,Baju Renang Pria Dewasa} => {Dompet Card Holder}" 0.00376811594202899 0.52 0.0072463768115942 2.32383419689119 13
"2832" "{Dompet Kulit Pria,Tank Top} => {Celana Jeans Sobek Wanita}" 0.0118840579710145 0.561643835616438 0.0211594202898551 2.32334680201045 41
"3648" "{Baju Renang Wanita Dewasa,Hair Dryer} => {Dompet Card Holder}" 0.0153623188405797 0.519607843137255 0.0295652173913043 2.3220816824139 53
"2448" "{Baju Kaos Olahraga,Gembok Koper} => {Wedges Hitam}" 0.00347826086956522 0.571428571428571 0.00608695652173913 2.32205956587582 12
"486" "{Baju Kemeja Putih,Tas Kulit Selempang} => {Cover Koper}" 0.0110144927536232 0.730769230769231 0.0150724637681159 2.32150446238844 38
"485" "{Cover Koper,Tas Kulit Selempang} => {Baju Kemeja Putih}" 0.0110144927536232 0.844444444444444 0.0130434782608696 2.32138114209827 38
"2295" "{Baju Renang Wanita Dewasa,Koper Fiber} => {Sepatu Sandal Anak}" 0.00579710144927536 0.714285714285714 0.00811594202898551 2.32041969330105 20
"831" "{Dompet Kulit Pria,Tas Tangan} => {Celana Pendek Jeans}" 0.00347826086956522 0.545454545454545 0.0063768115942029 2.32036767178567 12
"458" "{Shampo Biasa,Tas Kulit Selempang} => {Dompet Flip Cover}" 0.0139130434782609 0.527472527472527 0.0263768115942029 2.31819136277735 48
"2412" "{Koper Fiber,Sepatu Sandal Anak} => {Baju Batik Wanita}" 0.0466666666666667 0.879781420765027 0.0530434782608696 2.31344962015194 161
"3879" "{Shampo Anti Dandruff,Shampo Biasa} => {Celana Pendek Jeans}" 0.047536231884058 0.543046357615894 0.087536231884058 2.31012322290362 164
"2646" "{Baju Renang Pria Dewasa,Hair and Scalp} => {Tas Travel}" 0.0072463768115942 0.510204081632653 0.0142028985507246 2.30997910975414 25
"197" "{Baju Renang Pria Anak-anak,Shampo Biasa} => {Celana Jogger Casual}" 0.00550724637681159 0.76 0.0072463768115942 2.3080985915493 19
"2588" "{Baju Renang Pria Dewasa,Kaos} => {Wedges Hitam}" 0.00492753623188406 0.566666666666667 0.00869565217391304 2.30270906949352 17
"1176" "{Celana Panjang Format Hitam,Hair Dryer} => {Baju Batik Wanita}" 0.0101449275362319 0.875 0.0115942028985507 2.30087652439024 35
"3259" "{Baju Kaos Anak - Karakter Kartun,Celana Pendek Jeans} => {Cover Koper}" 0.0342028985507246 0.723926380368098 0.0472463768115942 2.29976612547877 118
"3246" "{Baju Kaos Anak - Karakter Kartun,Celana Pendek Casual} => {Dompet Flip Cover}" 0.00985507246376812 0.523076923076923 0.0188405797101449 2.29887310142087 34
"2274" "{Jeans Jumbo,Koper Fiber} => {Celana Jeans Sobek Wanita}" 0.00434782608695652 0.555555555555556 0.00782608695652174 2.29816147082334 15
"3703" "{Dompet Flip Cover,Tas Pinggang Wanita} => {Tas Travel}" 0.0194202898550725 0.507575757575758 0.0382608695652174 2.29807921737056 67
"2658" "{Baju Renang Pria Dewasa,Sepatu Sport merk Z} => {Tas Travel}" 0.00985507246376812 0.507462686567164 0.0194202898550725 2.29756728170173 34
"3351" "{Atasan Kaos Putih,Celana Pendek Jeans} => {Wedges Hitam}" 0.011304347826087 0.565217391304348 0.02 2.29681978798587 39
"3344" "{Atasan Kaos Putih,Celana Pendek Jeans} => {Tas Travel}" 0.0101449275362319 0.507246376811594 0.02 2.29658792650919 35
"2695" "{Dompet STNK Gantungan,Gembok Koper} => {Sepatu Sport merk Z}" 0.00376811594202899 0.590909090909091 0.0063768115942029 2.29576167076167 13
